"partnerId","type","organization","energy","active","zip","city","street","houseNumber","iban","bic","bank","accountHolder","accountingAllocationIndicator","deleted","reminderEmailAddress"
"9907118000008","net","Regionalwerke Wolfhager Land GmbH","electricity","1","34466","Wolfhagen","Siemensstr.","10","DE63520503530002207788","HELADEF1KAS","KASSELER SPARKASSE",,"standard","0","marktkommunikation@rwl.gmbh"
"9907254000003","net","Gemeindewerk Hördt","electricity","1","76761","Rülzheim","Am Deutschordensplatz","1","DE79548625000201157400","GENODE61SUW","VR BANK SUEDPFALZ EG",,"standard","0","netznutzung@thuega-netze.de"
"9907154000004","net","MEGA MONHEIMER ELEKTRIZITÄTS- UND GASVER","electricity","1","40789","Monheim","Rheinpromenade","3a","DE31300501100087006813","DUSSDEDDXXX","STADTSPARKASSE DUESSELDORF",,"standard","0","netzmanagement@mega-monheim.de"
"9900632000009","net","Elektrizitätsgenossenschaft Wolkersdorf und Umgebu","electricity","1","83278","Traunstein","Schmidhamer Str.","26","DE57710900000008480206","GENODEF1BGL","VOLKSBANK RAIFFEISENBANK OBERBAYERN SUEDOST EG",,"standard","0","info@eg-wolkersdorf.de"
"9900552000006","net","EW STERN","electricity","1","83093","Bad Endorf","Kurf","11a","DE46711500000000297069","BYLADEM1ROS","SPARKASSE ROSENHEIM-BAD AIBLING",,"standard","0","Info@ewerk-stern.de"
"9900557000001","net","EW KARL STENGLE GMBH & CO.KG.","electricity","1","72108","Rottenburg","Niedere-Au-Str.","11",NULL,NULL,NULL,NULL,"standard","0",
"9900567000009","net","E-WERK SATRUP HEINRICH N. CLAUSEN GMBH &","electricity","1","24986","Mittelangeln","Mühlenstr.","11","DE68217500000186043154","NOLADE21NOS","NORD-OSTSEE SPARKASSE",,"standard","0","mm@heinrich-n-clausen.de"
"9907093000008","net","GW LICHTENAU","electricity","1","91586","Lichtenau","Ansbacher Str.","11","DE25765500000008392771","BYLADEM1ANS","SPARKASSE ANSBACH",,"standard","0",
"9900980000008","net","GEMEINDEWERKE PLEINFELD","electricity","1","91785","Pleinfeld","Beim Sägwerk","4","DE46764500000231140328","BYLADEM1SRS","SPARKASSE MITTELFRANKEN SUED",,"standard","0","rohn@gw-pleinfeld.de"
"9907536000002","net","VERSORGUNGSBETRIEBE ELBE GMBH","electricity","1","21481","Lauenburg","Hamburger Str.","9-11","DE63230631290000217220","GENODEF1RLB","RAIFFEISENBANK EG",,"standard","0","m.bradtke@versorgungsbetriebe-elbe.de"
"9900927000003","net","STADTWERKE MEININGEN GMBH","electricity","1","98617","Meiningen","Utendorfer Str.","122","DE63840500001305000710","HELADEF1RRS","RHOEN-RENNSTEIG-SPARKASSE",,"standard","0","mako-netz@stadtwerke-meiningen.de"
"9900931000007","net","SW TORGAU GMBH","electricity","1","04860","Torgau","Fischerdörfchen","11","DE45860956040100015978","GENODEF1LVB","LEIPZIGER VOLKSBANK EG",,"standard","0","clearingnetz@stadtwerke-torgau.de"
"9900097000008","net","Nordseeheilbad Borkum GmbH","electricity","1","26757","Borkum","Hindenburgstr.","110","DE16285500000150300895","BRLADE21LER","SPARKASSE LEERWITTMUND",,"standard","0","torsten.dachwitz@borkum.de"
"9907170000004","net","EG DIRMSTEIN E.G.","electricity","1","67227","Frankenthal","Wormser Str.","111","DE34547900000010543967","GENODE61SPE","VOLKSBANK KUR-UND RHEINPFALZ EG",,"standard","0","netzvertraege-egd@stw-frankenthal.de"
"9900752000004","net","SW SCHÖNEBECK GMBH","electricity","1","39218","Schönebeck","Friedrichstr.","117","DE37800555000331001985","NOLADE21SES","SALZLANDSPARKASSE",,"standard","0","netznutzung@stadtwerke-schoenebeck.de"
"9900761000003","net","NETZE BAD LANGENSALZA GMBH","electricity","1","99947","Bad Langensalza","Illebener Weg","11A","DE06120300001021016108","BYLADEM1001","DEUTSCHE KREDIT BANK A.G. BERLIN",,"standard","0","l.buschendorf@nbl-badlangensalza.de "
"9900072000007","net","GEMEINDE BAYERISCH GMAIN","electricity","1","83457","Bayerisch Gmain","Grossgmainer Str.","12","DE64710500000000292037","BYLADEM1BGL","SPARKASSE BERCHTESGADENER LAND",,"standard","0","mitterer.andreas@gmwbg.de"
"9907070000005","net","GW STEINHAGEN","electricity","1","33803","Steinhagen","Westernkamp","12","DE95478601250101607100","GENODEM1GTL","VOLKSBANK BIELEFELD-GUETERSLOH EG",,"standard","0","service@gs-werke.de"
"9900975000005","net","STADTWERKE WEIßENFELS ENERGIENETZE GMBH","electricity","1","06667","Weißenfels","Südring","120","DE55800530003000010679","NOLADE21BLK","SPARKASSE BURGENLANDKREIS",,"standard","0","marcus.jeremias@sg-sas.de"
"9907166000000","net","VGW ENKENBACH-ALSENBORN","electricity","1","67677","Enkenbach-Alsenborn","Hauptstr.","18","DE90540502200000517359","MALADE51KLK","KREISSPARKASSE KAISERSLAUTERN",,"standard","0","wechsel-netz@enkenbach-alsenborn.de"
"9907183000009","net","SW MUNSTER GMBH","electricity","1","29633","Munster","Rehrhofer Weg","127-133","DE98258516600000363218","NOLADE21SOL","KREISSPARKASSE SOLTAU",,"standard","0","lieferantenwechsel@ihr-stadtwerk.de"
"9901099000004","net","STADTWERKE BURGDORF GMBH","electricity","1","31303","Burgdorf","Vor dem Hannoverschen Tor","12","DE95200300000622953073","HYVEDEMM300","UNICREDIT BANK AG (HYPOVEREINSBANK)",,"standard","0","mako@stadtwerke-burgdorf-netz.de"
"9900474000001","net","ELEKTRIZITÄTSGESELLSCHAFT NORDHALBEN","electricity","1","96365","Nordhalben","Gartenstr.","13","DE74771500000570220566","BYLADEM1KUB","SPARKASSE KULMBACH-KRONACH",,"standard","0","margit.radlo@eg-nordhalben.de"
"9907286000005","net","Elektrizitätsgenossenschaften Oesterweg e.G.","electricity","1","33775","Versmold","Taubenstr.","21","DE15478633730070053301","GENODEM1VMD","VOLKSBANK VERSMOLD EG",,"standard","0","eg-oesterweg@arcor.de"
"9900597000003","net","E-WERK SIMBACH GMBH","electricity","1","84359","Simbach","Bayernwerkstr.","13","DE97740618130003251756","GENODEF1PFK","VR-BANK ROTTAL-INN EG",,"standard","0","gpke@e-werk-simbach.de"
"9900089000008","net","SW BLIESTAL GMBH","electricity","1","66440","Blieskastel","Bliesgaustr.","13","DE03592912007114560000","GENODE51BEX","VOLKS-UND RAIFFEISENBANK SAARPFALZ EG",,"standard","0","Clearing.swb@biosphaeren-sw.de"
"9900748000000","net","VB BORDESHOLM GMBH","electricity","1","24582","Bordesholm","Bahnhofstr.","13","DE45212900160010002250","GENODEF1NMS","VR BANK NEUMUENSTER EG",,"standard","0","denise.policke@vb-bordesholm-gmbh.de"
"9907092000009","net","KOMMUNALUNTERNEHMEN LEUTERSHAUSEN","electricity","1","91578","Leutershausen","Am Markt","1-3","DE53765500000000238253","BYLADEM1ANS","SPARKASSE ANSBACH",,"standard","0","sandra.reissig@leutershausen.de"
"9900767000007","net","SW SENFTENBERG GMBH","electricity","1","01968","Senftenberg","Laugkstr.","13-15","DE04180550003010010000","WELADED1OSL","SPARKASSE NIEDERLAUSITZ",,"standard","0","peter.demuth@stadtwerke-senftenberg.de"
"9900625000008","net","SW TIRSCHENREUTH","electricity","1","95643","Tirschenreuth","Bahnhofstr.","13-17","DE73753500000008800914","BYLADEM1WEN","SPARKASSE OBERPFALZ NORD",,"standard","0","h.birner@stadtwerke-tir.de"
"9907156000002","net","ABITA ENERGIE OTTERBERG GMBH","electricity","1","67655","Kaiserslautern","Bismarckstr.","14","DE12540502200000532440","MALADE51KLK","KREISSPARKASSE KAISERSLAUTERN",,"standard","0","versorgerwechsel@swk-kl.de"
"9900186000000","net","EW VAGEN E. G.","electricity","1","83620","Feldkirchen-Westerham","Lindenstr.","14","DE65711600000004101693","GENODEF1VRR","meine Volksbank Raiffeisenbank eG",,"standard","0","info@ewg-vagen.de"
"9900753000003","net","SW FINSTERWALDE GMBH","electricity","1","03238","Finsterwalde","Langer Damm","14","DE74180510003100303287","WELADED1EES","SPARKASSE ELBE-ELSTER",,"standard","0","netzservice@swfi.de"
"9907153000005","net","TEUTOBURGER ENERGIE NETZWERK EG","electricity","1","49170","Hagen","Höhenweg","14","DE46265900250021102802","GENODEF1OSV","VOLKSBANK OSNABRUECK EG",,"standard","0","mako-netz-ten@edikoo.com"
"9907010000007","net","Blomberg Netz GmbH & Co. KG","electricity","1","32825","Blomberg","Nederlandstr.","15","DE78476512250000141119","WELADED1BLO","STADTSPARKASSE BLOMBERG",,"standard","0","netz-service@bvb-blomberg.de"
"9900740000008","net","EG TACHERTING-FEICHTEN EG","electricity","1","83342","Tacherting","Stefan Flötzl Straße","4","DE98711600000004200330","GENODEF1VRR","meine Volksbank Raiffeisenbank eG",,"standard","0","clearing@egtf.de"
"9907155000003","net","EVU WEILERBACH C./O. VERBANDSGEMEINDEVER","electricity","1","67683","Weilerbach","Rummelstraße","15","DE10540502200000606681","MALADE51KLK","KREISSPARKASSE KAISERSLAUTERN",,"standard","0","heike.rauleder@vg-weilerbach.de"
"9900763000001","net","GW GREFRATH GMBH","electricity","1","47929","Grefrath","An der Plüschweberei","15","DE66320500000006001705","SPKRDE33XXX","SPARKASSE KREFELD",,"standard","0","marktkommunikation@gemeindewerke-grefrath.de"
"9900379000007","net","SW LAUTERBACH","electricity","1","36341","Lauterbach","Hinter dem Spittel","15","DE68518500790311011111","HELADEF1FRI","SPARKASSE OBERHESSEN",,"standard","0","roswitha.loos@stadtwerke-lauterbach.de"
"9900687000004","net","SW WINDSBACH","electricity","1","91575","Windsbach","Hauptstr.","15","DE54765500000008099988","BYLADEM1ANS","SPARKASSE ANSBACH",,"standard","0","daten@stadtwerke-windsbach.de"
"9900315000003","net","SV INZELL EG","electricity","1","83334","Inzell","Bauhofstr.","15","DE90701691680005710898","GENODEF1RIW","VR-BANK CHIEMGAU-SUED EG",,"standard","0","datenaustausch@enbw.com"
"9900671000002","net","SW WEDEL GMBH","electricity","1","22880","Wedel","Gorch-Fock-Straße ","2","DE90221517300000000078","NOLADE21WED","STADTSPARKASSE WEDEL",,"standard","0","netznutzung@stadtwerke-wedel.de"
"9900084000003","net","SWB STADTWERKE BIEDENKOPF GMBH","electricity","1","35216","Biedenkopf","Mühlweg","16","DE21533500000110027273","HELADEF1MAR","SPARKASSE MARBURG-BIEDENKOPF",,"standard","0","netzbetrieb-electricity@stadtwerke-biedenkopf.de"
"9907247000002","net","Stromversorgung Markt Egloffstein","electricity","1","91349","Egloffstein","Badstr.","166","DE31763510400000290890","BYLADEM1FOR","SPARKASSE FORCHHEIM",,"standard","0","m.egloffstein@stadtwerke-forchheim.de"
"9900570000004","net","EW HEINRICH SCHIRMER SCHAUENSTEIN","electricity","1","95197","Schauenstein","Bahnhofstr.","17","DE14780500000430300293","BYLADEM1HOF","SPARKASSE HOCHFRANKEN",,"standard","0","netz@ew-schirmer.de"
"9900421000004","net","EMB EV MILTENBERG-BÜRGSTADT GMBH","electricity","1","63897","Miltenberg","Luitpoldstr.","17","DE04796500000500503503","BYLADEM1MIL","SPARKASSE MILTENBERG-OBERNBURG",,"standard","0","ndl@cu-rz.de"
"9900231000004","net","GW GLATTBACH","electricity","1","63864","Glattbach","Schulstr.","17","DE92795500000000067033","BYLADEM1ASA","SPARKASSE ASCHAFFENBURG - ALZENAU",,"standard","0","ndl@cu-rz.de"
"9900165000005","net","SW EINBECK GMBH","electricity","1","37574","Einbeck","Grimsehlstr.","17","DE09262514250001001999","NOLADE21EIN","SPARKASSE EINBECK",,"standard","0","marktkommunikation@stadtwerke-einbeck.de"
"9900977000003","net","SW ZITTAU GMBH","electricity","1","02763","Zittau","Friedensstr.","17","DE47120300001002318911","BYLADEM1001","DEUTSCHE KREDIT BANK A.G. BERLIN",,"standard","0","service.netz@zittau-sw.de"
"9900045000000","net","SW BAD NEUSTADT A. D. SAALE","electricity","1","97616","Bad Neustadt a.d.Saale","Goethestr.","17-19","DE32793530900000006809","BYLADEM1NES","SPARKASSE BAD NEUSTADT",,"standard","0","ndl@cu-rz.de"
"9907387000003","net","ALLGÄUNETZ GMBH & CO. KG","electricity","1","87452","Kempten","Illerstraße","18","DE58733500000610547598","BYLADEM1ALG","SPARKASSE ALLGAEU",,"standard","0","netzvertrieb@allgaeunetz.com"
"9900254000007","net","SW HAIGER","electricity","1","35708","Haiger","Hüttenstr.","18","DE21516500450000000091","HELADEF1DIL","SPARKASSE DILLENBURG",,"standard","0","carroll@stadtwerkehaiger.de"
"9907313000001","net","SW WOLMIRSTEDT GMBH","electricity","1","39326","Wolmirstedt","Samsweger Str.","22","DE52120300000000799544","BYLADEM1001","DEUTSCHE KREDIT BANK A.G. BERLIN",,"standard","0","a.v.rauchhaupt@stadtwerke-wolmirstedt.de"
"9907212000003","net","STADTWERKE HOLLFELD","electricity","1","96142","Hollfeld","Marienplatz","18","DE48773501100038087037","BYLADEM1SBT","SPARKASSE BAYREUTH",,"standard","0","m.pietruschke@stadtwerke-ebermannstadt.de"
"9900554000004","net","SW ROTENBURG (WÜMME) GMBH","electricity","1","27356","Rotenburg","Mittelweg","19","DE14241512350026100438","BRLADE21ROB","SPARKASSE ROTENBURG OSTERHOLZ",,"standard","0","netzvertrieb@stadtwerke-rotenburg.de"
"9900549000001","net","SW RÖTHENBACH A. D. PEGNITZ GMBH","electricity","1","90552","Röthenbach","Friedrichsplatz","19","DE67760501010240300905","SSKNDE77XXX","SPARKASSE NUERNBERG",,"standard","0","dieter.mages@stw-roethenbach.de"
"9900704000002","net","SWW WUNSIEDEL GMBH","electricity","1","95632","Wunsiedel","Rot-Kreuz-Str.","6","DE56780500000620000497","BYLADEM1HOF","SPARKASSE HOCHFRANKEN",,"standard","0","c.przybylla@s-w-w.com"
"9907113000003","net","GW  STOCKSTADT AM MAIN","electricity","1","63811","Stockstadt","Hauptstr.","19-21","DE74795625140207800665","GENODEF1AB1","RAIFFEISENBANK ASCHAFFENBURG EG",,"standard","0","gemeindewerke@stockstadt-am-main.de"
"9900759000007","net","Stadtwerke Greifswald GmbH","electricity","1","17489","Greifswald","Gützkower Landstr.","19-21","DE39150505000100133541","NOLADE21GRW","SPARKASSE VORPOMMERN",,"standard","0","lieferantenwechsel.netz.strom@sw-greifswald.de"
"9900113000007","net","BAUER NETZ GMBH & CO.KG","electricity","1","84428","Buchbach","Kaspar-Graf-Str.","2","DE75701695660101810227","GENODEF1TAV","VR-BANK TAUFKIRCHEN-DORFEN EG",,"standard","0","datenaustausch@bauer-netz.de"
"9907140000000","net","EG UNTERNEUKIRCHEN","electricity","1","84579","Unterneukirchen","Kastler Straße","15","DE55701695760000010634","GENODEF1TUS","RAIFFEISEN-VOLKSBANK TUESSLING-UNTERNEUKIRCHEN EG",,"standard","0","clearing@egtf.de"
"9900594000006","net","EG VOGLING & ANGRENZER EG","electricity","1","83313","Siegsdorf","Höpfling","2","DE83710900000008232873","GENODEF1BGL","VOLKSBANK RAIFFEISENBANK OBERBAYERN SUEDOST EG",,"standard","0","maximilian.steinbeisser@eva-siegsdorf.de"
"9907013000004","net","ELEKTRIZITÄTSVEREINIGUNG BÖBING","electricity","1","82389","Böbing","Auweg","9","DE08701695580001410229","GENODEF1SGA","RAIFFEISENBANK STEINGADEN EG",,"standard","0","evboebing@web.de"
"9907037000006","net","ENERGIE UND WASSERVERSORGUNG AG KAMENZ","electricity","1","01917","Kamenz","An den Stadtwerken","2","DE03850503003110004738","OSDDDE81XXX","OSTSACHSISCHE SPARKASSE DRESDEN",,"standard","0","netzservice@ewagkamenz.de"
"9900484000009","net","GW OBERAUDORF ELEKTRIZITÄTS- UND WASSERW","electricity","1","83080","Oberaudorf","Kranzhornstr.","2","DE29711623550000005193","GENODEF1OBD","RAIFFEISENBANK OBERAUDORF EG",,"standard","0","info@gemeindewerke-oberaudorf.de"
"9900175000003","net","SEW STROMVERSORGUNGS-GMBH","electricity","1","85435","Erding","Werkstr.","2","DE90700519950000033050","BYLADEM1ERD","KREIS- UND STADTSPARKASSE ERDING - DORFEN",,"standard","0","utilmd.mako@sew-erding.de"
"9907409000006","net","ENERVIE VERNETZT GMBH","electricity","1","58507","Lüdenscheid","Lennestr.","2","DE48302201900014713115","HYVEDEMM414","UNICREDIT BANK AG (HYPOVEREINSBANK)",,"standard","0","netznutzung@enervie-vernetzt.de"
"9907232000009","net","STADT- UND ÜBERLANDWERKE GMBH LUCKAU-LÜB","electricity","1","15926","Luckau","Am Bahnhof","2","DE80180200860007934580","HYVEDEMM472","UNICREDIT BANK AG (HYPOVEREINSBANK)",,"standard","0","netz.mpm@suell.de"
"9900050000003","net","SW BAD REICHENHALL","electricity","1","83435","Bad Reichenhall","Hallgrafenstr.","2","DE07710500000000000026","BYLADEM1BGL","SPARKASSE BERCHTESGADENER LAND",,"standard","0","mako@stwbr.de"
"9900057000006","net","SW BAD TÖLZ GMBH","electricity","1","83646","Bad Tölz","An der Osterleite","2","DE94700543060000009852","BYLADEM1WOR","SPARKASSE BAD TOELZ-WOLFRATSHAUSEN",,"standard","0","netznutzung@stw-toelz.de"
"9900164000006","net","SW EICHSTÄTT","electricity","1","85072","Eichstätt","Gundekarstr.","2","DE65721500000000003046","BYLADEM1ING","SPARKASSE INGOLSTADT EICHSTAETT",,"standard","0","service@stadtwerke-eichstaett.de"
"9900232000003","net","SW GLÜCKSTADT","electricity","1","25348","Glückstadt","Bahnhofstr.","2","DE14222500200021059307","NOLADE21WHO","SPARKASSE WESTHOLSTEIN",,"standard","0","netznutzung@stw-glueckstadt.de"
"9900285000000","net","SW HEMAU","electricity","1","93155","Hemau","Propsteigaßl","2","DE90750690610000006165","GENODEF1HEM","RAIFFEISENBANK IM OBERPFAELZER JURA EG",,"standard","0","zaehler@stadtwerke-hemau.de"
"9907000000009","net","SW MALCHOW","electricity","1","17213","Malchow","Straße der Jugend","2","DE49150501000210100230","NOLADE21WRN","SPARKASSE MUERITZ",,"standard","0","ihde@stadtwerke-malchow.de"
"9900459000000","net","SW NEUNBURG VORM WALD","electricity","1","92431","Neunburg vorm Wald","Bärnhof","2","DE80750510400100180611","BYLADEM1SAD","SPARKASSE IM LANDKREIS SCHWANDORF",,"standard","0","isabell.heigl@stadtwerke-neunburg.de"
"9900976000004","net","SW PASEWALK GMBH","electricity","1","17309","Pasewalk","An den Stadtwerken","2","DE71150504003110001305","NOLADE21PSW","SPARKASSE UECKER-RANDOW",,"standard","0","netznutzung@stadtwerke-pasewalk.de"
"9900638000003","net","SW TROSTBERG GMBH & COKG","electricity","1","83308","Trostberg","Friedrich-Ebert-Str.","2","DE79710520500000101204","BYLADEM1TST","KREISSPARKASSE TRAUNSTEIN - TROSTBERG",,"standard","0","lisa.randl@stadtwerke-trostberg.de"
"9900657000000","net","SW VILSBIBURG GMBH","electricity","1","84137","Vilsbiburg","Kindlmühlestr.","2","DE73743500000003006875","BYLADEM1LAH","SPARKASSE LANDSHUT",,"standard","0","netz@stw-vilsbiburg.de"
"4043581000010","net","SW WOLFENBÜTTEL GMBH","electricity","1","38304","Wolfenbüttel","Am Wasserwerk","2","DE62250500000199866120","NOLADE2HXXX","NORDDEUTSCHE LANDESBANK GIROZENTRALE",,"standard","0","marktkommunikation@stadtwerke-wf.de"
"9907162000004","net","VGW BRUCHMÜHLBACH-MIESAU","electricity","1","66892","Bruchmühlbach-Miesau","Am Rathaus","2","DE11540502200000582122","MALADE51KLK","KREISSPARKASSE KAISERSLAUTERN",,"standard","0","KSN_BM@Stadtwerke-Ramstein.de"
"9907064000003","net","GW RÜCKERSDORF","electricity","1","90607","Rückersdorf","Hauptstr.","20","DE77760501010240234377","SSKNDE77XXX","SPARKASSE NUERNBERG",,"standard","0","gwr-netz@rueckersdorf.de"
"9900981000007","net","STÄDTISCHE WERKE BORNA GMBH","electricity","1","04552","Borna","Am Wilhelmschacht","20","DE23860200860609437120","HYVEDEMM495","UNICREDIT BANK AG (HYPOVEREINSBANK)",,"standard","0","gr-bergmann@stadtwerke-borna-netz.de"
"9900706000000","net","SW ZEIL A. MAIN","electricity","1","97475","Zeil","Bamberger Str.","20","DE20793631510009228004","GENODEF1HAS","RAIFFEISEN-VOLKSBANK HASSBERGE EG",,"standard","0","b.noll@stadtwerke-zeil.de"
"9900591000009","net","SV SEEBRUCK EG","electricity","1","83358","Seebruck","Haushoferstr.","20","DE06701691650000241369","GENODEF1SBC","RAIFFEISENBANK CHIEMGAU-NORD-OBING EG",,"standard","0","a.unterreitmeier@chiemsee-strom.de"
"9900133000003","net","EV DAHLENBURG-BLECKEDE AG","electricity","1","21368","Dahlenburg","Lüneburger Str.","21","DE02240603000966337100","GENODEF1NBU","VOLKSBANK LUENEBURGER HEIDE EG",,"standard","0","u.heuer@evdbag.de"
"9900693000006","net","EW WÖRTH A. D. DONAU EV RUPERT HEIDER","electricity","1","93086","Wörth","Regensburger Str.","21","DE48750200730003090116","HYVEDEMM447","UNICREDIT BANK AG (HYPOVEREINSBANK)",,"standard","0","andreas.brunner@heider-energie.de"
